state,yr,qtr,index_nsa,index_sa,date
CA,2005,4,283.84,283.65,10/1/2005
CA,2006,1,285.6,286.66,1/1/2006
CA,2006,2,287.06,284.62,4/1/2006
CA,2006,3,282.32,278.75,7/1/2006
CA,2006,4,273.74,273.42,10/1/2006
CA,2007,1,271.33,272.58,1/1/2007
CA,2007,2,268.4,266.11,4/1/2007
CA,2007,3,255.02,251.75,7/1/2007
CA,2007,4,233.99,233.53,10/1/2007
CA,2008,1,212.46,213.64,1/1/2008
CA,2008,2,195.42,193.76,4/1/2008
CA,2008,3,182.95,180.58,7/1/2008
CA,2008,4,170.9,170.42,10/1/2008
CA,2009,1,162.97,164.03,1/1/2009
CA,2009,2,163.19,161.8,4/1/2009
CA,2009,3,166.75,164.56,7/1/2009
CA,2009,4,167.67,167.12,10/1/2009
CA,2010,1,165.43,166.63,1/1/2010
CA,2010,2,167.4,165.92,4/1/2010
CA,2010,3,164.79,162.59,7/1/2010
CA,2010,4,159.8,159.32,10/1/2010
CA,2011,1,154.31,155.47,1/1/2011
CA,2011,2,153.7,152.21,4/1/2011
CA,2011,3,153.68,151.67,7/1/2011
CA,2011,4,152.22,151.9,10/1/2011
CA,2012,1,152.6,153.68,1/1/2012
CA,2012,2,159.75,158.07,4/1/2012
CA,2012,3,163.91,161.84,7/1/2012
CA,2012,4,169.39,169.24,10/1/2012
CA,2013,1,176.88,177.94,1/1/2013
CA,2013,2,189.79,187.66,4/1/2013
CA,2013,3,198.06,195.72,7/1/2013
CA,2013,4,199.95,199.95,10/1/2013
CA,2014,1,203.25,204.21,1/1/2014
CA,2014,2,210.07,207.65,4/1/2014
CA,2014,3,213.49,211.12,7/1/2014
CA,2014,4,214.72,214.88,10/1/2014
CA,2015,1,218.24,218.98,1/1/2015
CA,2015,2,224.69,222.09,4/1/2015
CA,2015,3,228.13,225.78,7/1/2015
CA,2015,4,230.11,230.37,10/1/2015
CA,2016,1,233.61,234.11,1/1/2016
CA,2016,2,240.81,238.08,4/1/2016
CA,2016,3,244.08,241.72,7/1/2016
CA,2016,4,246.02,246.33,10/1/2016
CA,2017,1,250.69,250.97,1/1/2017
CA,2017,2,258.91,256,4/1/2017
CA,2017,3,263.66,261.33,7/1/2017
CA,2017,4,265.65,265.98,10/1/2017
CA,2018,1,271.22,271.4,1/1/2018
CA,2018,2,276.72,273.47,4/1/2018
CA,2018,3,279.3,277.01,7/1/2018
CA,2018,4,278.54,279.06,10/1/2018
CA,2019,1,280.42,280.47,1/1/2019
CA,2019,2,287.8,284.07,4/1/2019
CA,2019,3,290.05,287.96,7/1/2019
CA,2019,4,290.86,291.61,10/1/2019
CA,2020,1,297.11,297.18,1/1/2020
CA,2020,2,302.02,297.53,4/1/2020
CA,2020,3,311.89,309.92,7/1/2020
CA,2020,4,324.62,325.83,10/1/2020
CA,2021,1,339.41,339.45,1/1/2021
CA,2021,2,362.77,356.7,4/1/2021
CA,2021,3,376.53,374.5,7/1/2021
CA,2021,4,387.52,389.3,10/1/2021
CA,2022,1,405.68,405.81,1/1/2022
CA,2022,2,418.07,410.48,4/1/2022
CA,2022,3,403.05,400.95,7/1/2022
CA,2022,4,393.83,396.11,10/1/2022
CA,2023,1,394.59,394.62,1/1/2023
CA,2023,2,410.46,402.69,4/1/2023
CA,2023,3,413.02,410.88,7/1/2023
CA,2023,4,414.38,417.01,10/1/2023
CA,2024,1,420.04,420.12,1/1/2024
CA,2024,2,428,419.78,4/1/2024
CA,2024,3,424.72,422.4,7/1/2024
CO,1991,1,100,100,1/1/1991
CO,1991,2,101.15,100.36,4/1/1991
CO,1991,3,102.41,101.39,7/1/1991
CO,1991,4,103.2,103.01,10/1/1991
CO,1992,1,105.52,105.53,1/1/1992
CO,1992,2,108.79,107.93,4/1/1992
CO,1992,3,111.03,109.92,7/1/1992
CO,1992,4,113.53,113.32,10/1/1992
CO,1993,1,115.69,115.74,1/1/1993
CO,1993,2,120.28,119.31,4/1/1993
CO,1993,3,124.78,123.54,7/1/1993
CO,1993,4,128.02,127.75,10/1/1993
CO,1994,1,131.61,131.69,1/1/1994
CO,1994,2,136.55,135.43,4/1/1994
CO,1994,3,139.47,138.11,7/1/1994
CO,1994,4,140.3,140,10/1/1994
CO,1995,1,141.54,141.65,1/1/1995
CO,1995,2,144.54,143.3,4/1/1995
CO,1995,3,147.17,145.79,7/1/1995
CO,1995,4,147.82,147.49,10/1/1995
CO,1996,1,149.43,149.51,1/1/1996
CO,1996,2,152.67,151.34,4/1/1996
CO,1996,3,154.35,152.93,7/1/1996
CO,1996,4,155.4,155.11,10/1/1996
CO,1997,1,156.57,156.58,1/1/1997
CO,1997,2,159.57,158.17,4/1/1997
CO,1997,3,161.5,160.05,7/1/1997
CO,1997,4,162.5,162.28,10/1/1997
CO,1998,1,164.89,164.82,1/1/1998
CO,1998,2,169.08,167.57,4/1/1998
CO,1998,3,172,170.46,7/1/1998
CO,1998,4,174.75,174.63,10/1/1998
CO,1999,1,178.8,178.63,1/1/1999
CO,1999,2,185.24,183.54,4/1/1999
CO,1999,3,191.14,189.43,7/1/1999
CO,1999,4,193.62,193.59,10/1/1999
CO,2000,1,199.24,199,1/1/2000
CO,2000,2,206.01,204.09,4/1/2000
CO,2000,3,211.96,210.03,7/1/2000
CO,2000,4,215.64,215.68,10/1/2000
CO,2001,1,222.28,222.05,1/1/2001
CO,2001,2,227.7,225.53,4/1/2001
CO,2001,3,229.24,227.1,7/1/2001
CO,2001,4,228.65,228.7,10/1/2001
CO,2002,1,232.52,232.42,1/1/2002
CO,2002,2,235.61,233.28,4/1/2002
CO,2002,3,238.05,235.79,7/1/2002
CO,2002,4,237.92,237.89,10/1/2002
CO,2003,1,238.54,238.68,1/1/2003
CO,2003,2,241.64,239.12,4/1/2003
CO,2003,3,242.87,240.56,7/1/2003
CO,2003,4,242.64,242.43,10/1/2003
CO,2004,1,244.14,244.66,1/1/2004
CO,2004,2,251.31,248.51,4/1/2004
CO,2004,3,253.96,251.49,7/1/2004
CO,2004,4,252.91,252.54,10/1/2004
CO,2005,1,256.41,257.42,1/1/2005
CO,2005,2,262.77,259.55,4/1/2005
CO,2005,3,265.54,262.84,7/1/2005
CO,2005,4,267.91,267.57,10/1/2005
CO,2006,1,267.95,269.39,1/1/2006
CO,2006,2,273.59,269.9,4/1/2006
CO,2006,3,273.49,270.55,7/1/2006
CO,2006,4,273.82,273.66,10/1/2006
CO,2007,1,271.13,272.89,1/1/2007
CO,2007,2,277.06,272.99,4/1/2007
CO,2007,3,274.91,271.86,7/1/2007
CO,2007,4,267.55,267.55,10/1/2007
CO,2008,1,261.81,263.73,1/1/2008
CO,2008,2,266.8,262.72,4/1/2008
CO,2008,3,262.57,259.38,7/1/2008
CO,2008,4,253.78,253.93,10/1/2008
CO,2009,1,257.39,259.61,1/1/2009
CO,2009,2,263.82,259.54,4/1/2009
CO,2009,3,263.41,259.95,7/1/2009
CO,2009,4,259.24,259.57,10/1/2009
CO,2010,1,257.41,259.97,1/1/2010
CO,2010,2,260.82,256.37,4/1/2010
CO,2010,3,254.69,251.08,7/1/2010
CO,2010,4,252.95,253.52,10/1/2010
CO,2011,1,245.76,248.45,1/1/2011
CO,2011,2,249.31,244.71,4/1/2011
CO,2011,3,251.12,247.52,7/1/2011
CO,2011,4,246.71,247.5,10/1/2011
CO,2012,1,246.28,249.01,1/1/2012
CO,2012,2,263.22,258.13,4/1/2012
CO,2012,3,267.56,263.65,7/1/2012
CO,2012,4,267.62,268.98,10/1/2012
CO,2013,1,270.36,273.09,1/1/2013
CO,2013,2,287.33,281.45,4/1/2013
CO,2013,3,290.94,286.86,7/1/2013
CO,2013,4,289.25,291.31,10/1/2013
CO,2014,1,294.29,296.62,1/1/2014
CO,2014,2,307.93,301.43,4/1/2014
CO,2014,3,311.05,307.03,7/1/2014
CO,2014,4,314.7,317.62,10/1/2014
CO,2015,1,327.21,328.76,1/1/2015
CO,2015,2,342.83,335.52,4/1/2015
CO,2015,3,349.09,345.21,7/1/2015
CO,2015,4,347.35,350.94,10/1/2015
CO,2016,1,359.63,360.26,1/1/2016
CO,2016,2,376.77,368.92,4/1/2016
CO,2016,3,382.57,378.9,7/1/2016
CO,2016,4,383.99,388.17,10/1/2016
CO,2017,1,395.95,395.63,1/1/2017
CO,2017,2,413.9,405.61,4/1/2017
CO,2017,3,415.82,412.39,7/1/2017
CO,2017,4,418.98,423.34,10/1/2017
CO,2018,1,436.9,436.09,1/1/2018
CO,2018,2,450.25,441.34,4/1/2018
CO,2018,3,450.67,447.39,7/1/2018
CO,2018,4,447.34,451.9,10/1/2018
CO,2019,1,457.06,455.83,1/1/2019
CO,2019,2,474.12,464.76,4/1/2019
CO,2019,3,474.47,471.37,7/1/2019
CO,2019,4,475.06,479.74,10/1/2019
CO,2020,1,489.2,487.99,1/1/2020
CO,2020,2,498.78,488.7,4/1/2020
CO,2020,3,511.8,508.47,7/1/2020
CO,2020,4,526.78,532.17,10/1/2020
CO,2021,1,553.43,552.17,1/1/2021
CO,2021,2,597.06,584.77,4/1/2021
CO,2021,3,616.18,611.93,7/1/2021
CO,2021,4,623.14,629.64,10/1/2021
CO,2022,1,669.81,669,1/1/2022
CO,2022,2,698.98,684.04,4/1/2022
CO,2022,3,669.77,664.68,7/1/2022
CO,2022,4,657.63,665.01,10/1/2022
CO,2023,1,661.73,661.26,1/1/2023
CO,2023,2,682.25,667.32,4/1/2023
CO,2023,3,686.93,681.32,7/1/2023
CO,2023,4,677.13,684.99,10/1/2023
CO,2024,1,686.47,686.4,1/1/2024
CO,2024,2,704.88,689.29,4/1/2024
CO,2024,3,698.31,692.19,7/1/2024
CT,1991,1,100,100,1/1/1991
CT,1991,2,97.84,98.02,4/1/1991
CT,1991,3,97.02,96.17,7/1/1991
CT,1991,4,96.54,95.84,10/1/1991
CT,1992,1,97.35,97.44,1/1/1992
CT,1992,2,95.22,95.38,4/1/1992
CT,1992,3,95.19,94.27,7/1/1992
CT,1992,4,96.03,95.35,10/1/1992
CT,1993,1,92.33,92.56,1/1/1993
CT,1993,2,91.56,91.62,4/1/1993
CT,1993,3,92.38,91.37,7/1/1993
CT,1993,4,91.74,91.18,10/1/1993
CT,1994,1,91.03,91.42,1/1/1994
CT,1994,2,91.71,91.59,4/1/1994
CT,1994,3,92.56,91.45,7/1/1994
CT,1994,4,91.69,91.27,10/1/1994
CT,1995,1,90.04,90.57,1/1/1995
CT,1995,2,90.63,90.28,4/1/1995
CT,1995,3,91.7,90.57,7/1/1995
CT,1995,4,90.91,90.66,10/1/1995
CT,1996,1,90.48,91.08,1/1/1996
CT,1996,2,91.79,91.2,4/1/1996
CT,1996,3,91.71,90.62,7/1/1996
CT,1996,4,90.57,90.43,10/1/1996
CT,1997,1,90.43,91.06,1/1/1997
CT,1997,2,92.57,91.83,4/1/1997
CT,1997,3,93.36,92.28,7/1/1997
CT,1997,4,93.28,93.22,10/1/1997
CT,1998,1,93.22,93.89,1/1/1998
CT,1998,2,96.21,95.36,4/1/1998
CT,1998,3,98.34,97.21,7/1/1998
CT,1998,4,99.27,99.25,10/1/1998
CT,1999,1,100.91,101.62,1/1/1999
CT,1999,2,104.28,103.38,4/1/1999
CT,1999,3,106.72,105.43,7/1/1999
CT,1999,4,107.63,107.62,10/1/1999
CT,2000,1,109.51,110.35,1/1/2000
CT,2000,2,114.26,113.27,4/1/2000
CT,2000,3,116.15,114.68,7/1/2000
CT,2000,4,117.47,117.41,10/1/2000
CT,2001,1,119.32,120.35,1/1/2001
CT,2001,2,124.33,123.29,4/1/2001
CT,2001,3,128.51,126.76,7/1/2001
CT,2001,4,129.49,129.34,10/1/2001
CT,2002,1,131.15,132.49,1/1/2002
CT,2002,2,137.92,136.75,4/1/2002
CT,2002,3,142.66,140.63,7/1/2002
CT,2002,4,145.54,145.36,10/1/2002
CT,2003,1,147.24,148.84,1/1/2003
CT,2003,2,152.64,151.31,4/1/2003
CT,2003,3,157.53,155.16,7/1/2003
CT,2003,4,159.15,159.11,10/1/2003
CT,2004,1,161.19,162.97,1/1/2004
CT,2004,2,169.9,168.24,4/1/2004
CT,2004,3,176.45,173.78,7/1/2004
CT,2004,4,177.52,177.79,10/1/2004
CT,2005,1,180.51,182.37,1/1/2005
CT,2005,2,188.43,186.39,4/1/2005
CT,2005,3,192.82,189.96,7/1/2005
CT,2005,4,192.98,193.53,10/1/2005
CT,2006,1,193.96,195.88,1/1/2006
CT,2006,2,198.48,196.1,4/1/2006
CT,2006,3,196.31,193.49,7/1/2006
CT,2006,4,193.26,193.94,10/1/2006
CT,2007,1,194.71,196.61,1/1/2007
CT,2007,2,197.21,194.77,4/1/2007
CT,2007,3,197.17,194.33,7/1/2007
CT,2007,4,191.52,192.09,10/1/2007
CT,2008,1,186.64,188.72,1/1/2008
CT,2008,2,188.07,185.59,4/1/2008
CT,2008,3,184.53,181.88,7/1/2008
CT,2008,4,178.03,178.42,10/1/2008
CT,2009,1,173.81,176.07,1/1/2009
CT,2009,2,175.24,172.72,4/1/2009
CT,2009,3,174.52,172.07,7/1/2009
CT,2009,4,170.94,171.12,10/1/2009
CT,2010,1,166.68,169.27,1/1/2010
CT,2010,2,171.11,168.35,4/1/2010
CT,2010,3,168.13,165.77,7/1/2010
CT,2010,4,164.12,164.26,10/1/2010
CT,2011,1,160.49,163.22,1/1/2011
CT,2011,2,165.87,163.09,4/1/2011
CT,2011,3,162.95,160.51,7/1/2011
CT,2011,4,159.59,159.86,10/1/2011
CT,2012,1,155.63,158.29,1/1/2012
CT,2012,2,160.15,157.56,4/1/2012
CT,2012,3,161.16,158.43,7/1/2012
CT,2012,4,157.84,158.48,10/1/2012
CT,2013,1,156.17,158.62,1/1/2013
CT,2013,2,162.29,159.76,4/1/2013
CT,2013,3,163.43,160.49,7/1/2013
CT,2013,4,158.88,159.81,10/1/2013
CT,2014,1,159.39,161.61,1/1/2014
CT,2014,2,162.02,159.56,4/1/2014
CT,2014,3,162.97,160.12,7/1/2014
CT,2014,4,158.62,159.6,10/1/2014
CT,2015,1,158.8,160.86,1/1/2015
CT,2015,2,164.18,161.65,4/1/2015
CT,2015,3,163.53,160.94,7/1/2015
CT,2015,4,160.79,161.59,10/1/2015
CT,2016,1,159.35,161.32,1/1/2016
CT,2016,2,164.22,161.82,4/1/2016
CT,2016,3,164.37,161.86,7/1/2016
CT,2016,4,162.73,163.36,10/1/2016
CT,2017,1,161.94,163.9,1/1/2017
CT,2017,2,167.13,164.88,4/1/2017
CT,2017,3,169.38,166.74,7/1/2017
CT,2017,4,166.46,167.07,10/1/2017
CT,2018,1,166.2,168.1,1/1/2018
CT,2018,2,170.6,168.42,4/1/2018
CT,2018,3,172.38,169.73,7/1/2018
CT,2018,4,170.18,170.8,10/1/2018
CT,2019,1,169.7,171.58,1/1/2019
CT,2019,2,175.11,172.76,4/1/2019
CT,2019,3,176.6,174,7/1/2019
CT,2019,4,174.18,175,10/1/2019
CT,2020,1,176.15,178.03,1/1/2020
CT,2020,2,181.78,178.92,4/1/2020
CT,2020,3,190.65,188.12,7/1/2020
CT,2020,4,197.89,199.12,10/1/2020
CT,2021,1,205.12,207.31,1/1/2021
CT,2021,2,218.06,213.99,4/1/2021
CT,2021,3,223.79,221.03,7/1/2021
CT,2021,4,225.09,226.95,10/1/2021
CT,2022,1,233.27,235.83,1/1/2022
CT,2022,2,248.39,243.08,4/1/2022
CT,2022,3,247.48,244.61,7/1/2022
CT,2022,4,245.2,247.45,10/1/2022
CT,2023,1,251.13,254.09,1/1/2023
CT,2023,2,268.09,261.96,4/1/2023
CT,2023,3,272.22,269.12,7/1/2023
CT,2023,4,275.21,277.79,10/1/2023
CT,2024,1,276.65,280.09,1/1/2024
CT,2024,2,290.84,284.05,4/1/2024
CT,2024,3,294.42,291.06,7/1/2024
DC,1991,1,100,100,1/1/1991
DC,1991,2,99.85,98.08,4/1/1991
DC,1991,3,96.73,94.12,7/1/1991
DC,1991,4,96.62,96.82,10/1/1991
DC,1992,1,98.25,98.19,1/1/1992
DC,1992,2,99.17,97.44,4/1/1992
DC,1992,3,99.91,97.35,7/1/1992
DC,1992,4,96.54,96.57,10/1/1992
DC,1993,1,91.91,91.87,1/1/1993
DC,1993,2,96.8,95.1,4/1/1993
DC,1993,3,97.55,95.19,7/1/1993
DC,1993,4,89.58,89.48,10/1/1993
DC,1994,1,95.04,94.98,1/1/1994
DC,1994,2,96.1,94.48,4/1/1994
DC,1994,3,98.73,96.36,7/1/1994
DC,1994,4,90.33,90.22,10/1/1994
DC,1995,1,90.73,90.59,1/1/1995
DC,1995,2,87.91,86.54,4/1/1995
DC,1995,3,90.32,88.07,7/1/1995
DC,1995,4,93.11,93.06,10/1/1995
DC,1996,1,91.22,90.98,1/1/1996
DC,1996,2,93.51,92.16,4/1/1996
DC,1996,3,93.1,90.68,7/1/1996
DC,1996,4,95.43,95.49,10/1/1996
DC,1997,1,86.49,86.15,1/1/1997
DC,1997,2,95.12,93.82,4/1/1997
DC,1997,3,91.35,89,7/1/1997
DC,1997,4,93.09,93.09,10/1/1997
DC,1998,1,95.34,95,1/1/1998
DC,1998,2,99.22,97.81,4/1/1998
DC,1998,3,105.03,102.46,7/1/1998
DC,1998,4,104.81,104.65,10/1/1998
DC,1999,1,105.96,105.68,1/1/1999
DC,1999,2,108.8,107.13,4/1/1999
DC,1999,3,116.24,113.59,7/1/1999
DC,1999,4,114.56,114.17,10/1/1999
DC,2000,1,124.32,124.24,1/1/2000
DC,2000,2,126.86,124.75,4/1/2000
DC,2000,3,130.9,127.96,7/1/2000
DC,2000,4,130.07,129.57,10/1/2000
DC,2001,1,137.93,137.99,1/1/2001
DC,2001,2,144.56,142.17,4/1/2001
DC,2001,3,153.42,149.76,7/1/2001
DC,2001,4,156.03,155.42,10/1/2001
DC,2002,1,162.64,162.94,1/1/2002
DC,2002,2,174.66,171.84,4/1/2002
DC,2002,3,181.07,176.44,7/1/2002
DC,2002,4,186.5,185.8,10/1/2002
DC,2003,1,182.25,182.75,1/1/2003
DC,2003,2,202.72,199.62,4/1/2003
DC,2003,3,212.8,207.13,7/1/2003
DC,2003,4,213.12,211.99,10/1/2003
DC,2004,1,232.24,233.4,1/1/2004
DC,2004,2,242.68,238.92,4/1/2004
DC,2004,3,249.82,243.26,7/1/2004
DC,2004,4,269.36,267.28,10/1/2004
DC,2005,1,275.23,277.04,1/1/2005
DC,2005,2,307.16,302.7,4/1/2005
DC,2005,3,324,315.51,7/1/2005
DC,2005,4,316.55,313.2,10/1/2005
DC,2006,1,311.65,314.36,1/1/2006
DC,2006,2,317.99,313.47,4/1/2006
DC,2006,3,331.35,322.76,7/1/2006
DC,2006,4,331.28,327.27,10/1/2006
DC,2007,1,324.78,327.61,1/1/2007
DC,2007,2,335.84,331.55,4/1/2007
DC,2007,3,337.82,328.93,7/1/2007
DC,2007,4,325.01,320.87,10/1/2007
DC,2008,1,321.03,323.75,1/1/2008
DC,2008,2,314.27,310.6,4/1/2008
DC,2008,3,321.86,313.14,7/1/2008
DC,2008,4,309.29,305.69,10/1/2008
DC,2009,1,289.44,291.27,1/1/2009
DC,2009,2,302.62,299.52,4/1/2009
DC,2009,3,306.63,298.29,7/1/2009
DC,2009,4,315.6,312.07,10/1/2009
DC,2010,1,313.11,314.65,1/1/2010
DC,2010,2,306.02,303.07,4/1/2010
DC,2010,3,322.04,313.34,7/1/2010
DC,2010,4,313.87,310.65,10/1/2010
DC,2011,1,306.72,307.82,1/1/2011
DC,2011,2,331.94,328.45,4/1/2011
DC,2011,3,321.6,313.61,7/1/2011
DC,2011,4,329.55,325.93,10/1/2011
DC,2012,1,330.08,331.26,1/1/2012
DC,2012,2,338.84,334.7,4/1/2012
DC,2012,3,356.49,348.32,7/1/2012
DC,2012,4,353.87,350.18,10/1/2012
DC,2013,1,370.46,371.37,1/1/2013
DC,2013,2,383.32,377.94,4/1/2013
DC,2013,3,406.59,398.31,7/1/2013
DC,2013,4,388.04,384.12,10/1/2013
DC,2014,1,413.9,414.5,1/1/2014
DC,2014,2,413.39,406.68,4/1/2014
DC,2014,3,408.09,400.98,7/1/2014
DC,2014,4,422.72,418.64,10/1/2014
DC,2015,1,420.28,420.05,1/1/2015
DC,2015,2,438.8,431.42,4/1/2015
DC,2015,3,457.42,450.14,7/1/2015
DC,2015,4,446.49,442.54,10/1/2015
DC,2016,1,436.99,436.21,1/1/2016
DC,2016,2,470.13,461.6,4/1/2016
DC,2016,3,461.84,455.3,7/1/2016
DC,2016,4,476.45,472.64,10/1/2016
DC,2017,1,478.76,477.27,1/1/2017
DC,2017,2,487.28,477.94,4/1/2017
DC,2017,3,496.79,490.2,7/1/2017
DC,2017,4,504.4,501.13,10/1/2017
DC,2018,1,515.38,513.39,1/1/2018
DC,2018,2,531.76,520.64,4/1/2018
DC,2018,3,509.14,502.76,7/1/2018
DC,2018,4,537.47,535.03,10/1/2018
DC,2019,1,516.6,514.15,1/1/2019
DC,2019,2,535.36,523.26,4/1/2019
DC,2019,3,538.55,532.07,7/1/2019
DC,2019,4,562.55,561.26,10/1/2019
DC,2020,1,558.85,555.34,1/1/2020
DC,2020,2,555.2,542.42,4/1/2020
DC,2020,3,582.28,574.86,7/1/2020
DC,2020,4,580.65,580.9,10/1/2020
DC,2021,1,608.39,603.77,1/1/2021
DC,2021,2,637.38,622.1,4/1/2021
DC,2021,3,627.22,619.27,7/1/2021
DC,2021,4,622.9,624.31,10/1/2021
DC,2022,1,644.16,638.68,1/1/2022
DC,2022,2,657.6,641.7,4/1/2022
DC,2022,3,636.86,627.97,7/1/2022
DC,2022,4,604.03,606.88,10/1/2022
DC,2023,1,626.74,621.03,1/1/2023
DC,2023,2,619.19,603.88,4/1/2023
DC,2023,3,630.49,620.7,7/1/2023
DC,2023,4,604.51,609.16,10/1/2023
DC,2024,1,618.62,612.68,1/1/2024
DC,2024,2,656.04,639.2,4/1/2024
DC,2024,3,611.9,601.71,7/1/2024
DE,1991,1,100,100,1/1/1991
DE,1991,2,99.84,99.84,4/1/1991
DE,1991,3,99.91,99.74,7/1/1991
DE,1991,4,101.05,100.4,10/1/1991
DE,1992,1,100.82,100.82,1/1/1992
DE,1992,2,99.74,99.76,4/1/1992
DE,1992,3,99.53,99.3,7/1/1992
DE,1992,4,100.56,99.96,10/1/1992
DE,1993,1,98.99,99,1/1/1993
DE,1993,2,99.39,99.44,4/1/1993
DE,1993,3,99.22,98.87,7/1/1993
DE,1993,4,98.32,97.82,10/1/1993
DE,1994,1,96.78,96.8,1/1/1994
DE,1994,2,99.58,99.65,4/1/1994
DE,1994,3,99.36,98.84,7/1/1994
DE,1994,4,99.92,99.58,10/1/1994
DE,1995,1,99.74,99.74,1/1/1995
DE,1995,2,99.33,99.44,4/1/1995
DE,1995,3,100.06,99.36,7/1/1995
DE,1995,4,99.44,99.28,10/1/1995
DE,1996,1,99.67,99.64,1/1/1996
DE,1996,2,99.3,99.41,4/1/1996
DE,1996,3,100.96,100.11,7/1/1996
DE,1996,4,100.2,100.2,10/1/1996
DE,1997,1,100.49,100.41,1/1/1997
DE,1997,2,100.86,100.98,4/1/1997
DE,1997,3,102.68,101.75,7/1/1997
DE,1997,4,100.79,100.86,10/1/1997
DE,1998,1,103,102.92,1/1/1998
DE,1998,2,103.58,103.66,4/1/1998
DE,1998,3,106.35,105.39,7/1/1998
DE,1998,4,105.6,105.7,10/1/1998
DE,1999,1,107.45,107.38,1/1/1999
DE,1999,2,109.57,109.62,4/1/1999
DE,1999,3,111.99,111,7/1/1999
DE,1999,4,112.59,112.65,10/1/1999
DE,2000,1,114.38,114.37,1/1/2000
DE,2000,2,116.09,116.08,4/1/2000
DE,2000,3,119.07,118.09,7/1/2000
DE,2000,4,121.21,121.19,10/1/2000
DE,2001,1,123.73,123.78,1/1/2001
DE,2001,2,125.53,125.5,4/1/2001
DE,2001,3,128.29,127.26,7/1/2001
DE,2001,4,131.37,131.25,10/1/2001
DE,2002,1,132.93,133.08,1/1/2002
DE,2002,2,137.01,136.94,4/1/2002
DE,2002,3,142.34,141.25,7/1/2002
DE,2002,4,144.53,144.34,10/1/2002
DE,2003,1,147.18,147.34,1/1/2003
DE,2003,2,151.51,151.47,4/1/2003
DE,2003,3,155.56,154.39,7/1/2003
DE,2003,4,159.68,159.41,10/1/2003
DE,2004,1,164.98,165.2,1/1/2004
DE,2004,2,169.79,169.73,4/1/2004
DE,2004,3,180.29,178.93,7/1/2004
DE,2004,4,183.81,183.6,10/1/2004
DE,2005,1,188.65,188.75,1/1/2005
DE,2005,2,196.6,196.52,4/1/2005
DE,2005,3,203.1,201.59,7/1/2005
DE,2005,4,208.13,208.16,10/1/2005
DE,2006,1,214,213.9,1/1/2006
DE,2006,2,214.67,214.35,4/1/2006
DE,2006,3,218.68,217.26,7/1/2006
DE,2006,4,220.67,221.11,10/1/2006
DE,2007,1,218.18,217.59,1/1/2007
DE,2007,2,218.5,217.96,4/1/2007
DE,2007,3,221.42,220.46,7/1/2007
DE,2007,4,213.83,214.35,10/1/2007
DE,2008,1,212.63,211.71,1/1/2008
DE,2008,2,208.23,207.53,4/1/2008
DE,2008,3,202.83,202.44,7/1/2008
DE,2008,4,197.04,197.41,10/1/2008
DE,2009,1,200.09,199.01,1/1/2009
DE,2009,2,203.34,202.65,4/1/2009
DE,2009,3,192.21,192.14,7/1/2009
DE,2009,4,188.8,188.93,10/1/2009
DE,2010,1,189.44,188.46,1/1/2010
DE,2010,2,185.19,184.58,4/1/2010
DE,2010,3,182.91,182.88,7/1/2010
DE,2010,4,185.56,185.52,10/1/2010
DE,2011,1,179.97,179.18,1/1/2011
DE,2011,2,173.38,172.9,4/1/2011
DE,2011,3,169.8,169.54,7/1/2011
DE,2011,4,174.72,174.67,10/1/2011
DE,2012,1,168.84,168.34,1/1/2012
DE,2012,2,171.9,171.51,4/1/2012
DE,2012,3,175.94,175.17,7/1/2012
DE,2012,4,174.84,175.03,10/1/2012
DE,2013,1,178.33,178.1,1/1/2013
DE,2013,2,179.51,178.99,4/1/2013
DE,2013,3,181.48,180.11,7/1/2013
DE,2013,4,179.38,180.1,10/1/2013
DE,2014,1,176.38,176.3,1/1/2014
DE,2014,2,183.33,182.53,4/1/2014
DE,2014,3,181.72,180.06,7/1/2014
DE,2014,4,176.77,177.95,10/1/2014
DE,2015,1,182.58,182.54,1/1/2015
DE,2015,2,184.09,182.94,4/1/2015
DE,2015,3,186.91,185.18,7/1/2015
DE,2015,4,185.8,187.35,10/1/2015
DE,2016,1,187.63,187.56,1/1/2016
DE,2016,2,191.12,189.62,4/1/2016
DE,2016,3,191.74,190.22,7/1/2016
DE,2016,4,188.69,190.22,10/1/2016
DE,2017,1,190.03,190.02,1/1/2017
DE,2017,2,193.81,192.03,4/1/2017
DE,2017,3,196.24,195,7/1/2017
DE,2017,4,193.2,194.67,10/1/2017
DE,2018,1,203.79,203.7,1/1/2018
DE,2018,2,205.45,203.41,4/1/2018
DE,2018,3,203.32,202.43,7/1/2018
DE,2018,4,200.92,202.32,10/1/2018
DE,2019,1,198.37,198.1,1/1/2019
DE,2019,2,211.24,209.06,4/1/2019
DE,2019,3,213.73,213.21,7/1/2019
DE,2019,4,215.42,216.83,10/1/2019
DE,2020,1,216.5,215.89,1/1/2020
DE,2020,2,221.55,219.28,4/1/2020
DE,2020,3,226.73,226.63,7/1/2020
DE,2020,4,234.06,235.5,10/1/2020
DE,2021,1,247.36,246.16,1/1/2021
DE,2021,2,255.3,252.87,4/1/2021
DE,2021,3,260.84,261.23,7/1/2021
DE,2021,4,268.97,270.41,10/1/2021
DE,2022,1,284.31,282.37,1/1/2022
DE,2022,2,296.89,294.36,4/1/2022
DE,2022,3,286.56,287.42,7/1/2022
DE,2022,4,301.19,302.64,10/1/2022
